salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
001V400000tPCsT,Jacksonville Classical Academy: Riverside,001V400000tOBYV,Jacksonville Classical Academies,jacksonville-classical-academy-riverside-fl-32204,,"",,https://www.jaxclassical.org/,2043 Forest St.,,Jacksonville,,FL,"32204",US,30.32531890,-81.68356270,classical,jacksonville-classical-academy-riverside-fl-32204-fcapi-classicality-abstract.md,jacksonville-classical-academy-riverside-fl-32204-fcapi-classicality-audit.md,jacksonville-classical-academy-riverside-fl-32204-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,,0,,300,,,,,,,,,,,,,,,,,,,,,5475,,,,,,,1,,1,0,1,1,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,5347,,PK-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsY,John Paul the Great Academy,,,john-paul-great-academy-la-70501,,"+1 337 889 5345",,https://jpgacademy.org/,1522 Carmel Dr.,,Lafayette,Lafayette Parish,LA,"70501",US,30.22927720,-91.98386730,classical,john-paul-great-academy-la-70501-fcapi-classicality-abstract.md,john-paul-great-academy-la-70501-fcapi-classicality-audit.md,john-paul-great-academy-la-70501-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,1388,,PK-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsZ,Johnson Ferry Christian Academy,,,johnson-ferry-christian-academy-ga-30068,admissions@jfca.org,"+1 678 784 5231",,https://jfca.org/,955 Johnson Ferry Road,,Marietta,Cobb County,GA,"30068",US,33.97253200,-84.41472700,classical,johnson-ferry-christian-academy-ga-30068-fcapi-classicality-abstract.md,johnson-ferry-christian-academy-ga-30068-fcapi-classicality-audit.md,johnson-ferry-christian-academy-ga-30068-fcapi-classicality-audit.pdf,elementary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1389,,PK-3,"Pre-K, K, 1st, 2nd, 3rd"
001V400000tPCsb,Jonathan Edwards Classical Academy,,,jonathan-edwards-classical-academy-tn-37189,office@jecanashville.org,"+1 615 876 7291",,https://jecanashville.org/,4479 Jackson Rd.,,Whites Creek,Davidson County,TN,"37189",US,36.29593970,-86.77369410,classical,jonathan-edwards-classical-academy-tn-37189-fcapi-classicality-abstract.md,jonathan-edwards-classical-academy-tn-37189-fcapi-classicality-audit.md,jonathan-edwards-classical-academy-tn-37189-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,1390,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsh,Judah Christian Academy,,,judah-christian-academy-nc-28164,info@judahchristianacademy.com,"+1 704 908 8088",,https://judahchristianacademy.com/,299 S Peterson St,,Stanley,,NC,"28164",US,35.35684440,-81.09109790,classical,judah-christian-academy-nc-28164-fcapi-classicality-abstract.md,judah-christian-academy-nc-28164-fcapi-classicality-audit.md,judah-christian-academy-nc-28164-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,3209,,,
001V400000tPCsj,Kairos Classical Christian Academy,,,kairos-classical-christian-academy-nc-28052,,"+1 704 865 7132",,https://www.vcagastonia.org/,317 South Chester Street,,Gastonia,Gaston County,NC,"28052",US,35.25998470,-81.18797410,classical,kairos-classical-christian-academy-nc-28052-fcapi-classicality-abstract.md,kairos-classical-christian-academy-nc-28052-fcapi-classicality-audit.md,kairos-classical-christian-academy-nc-28052-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,1401,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsk,Kalos Christian Academy,,,kalos-christian-academy-mo-64117,office@kaloskc.com,"+1 816 888 0839",,https://kaloskc.com/,4513 North Jackson Avenue,,Kansas City,Clay County,MO,"64117",US,39.17612240,-94.52998990,classical,kalos-christian-academy-mo-64117-fcapi-classicality-abstract.md,kalos-christian-academy-mo-64117-fcapi-classicality-audit.md,kalos-christian-academy-mo-64117-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1403,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsl,Kardia Classical School,,,kardia-classical-school-wa-98272,office@kardiaclassical.org,"+1 360 453 7334",,https://kardiaclassical.org/,14751 N Kelsey St Ste 105#243,#243,Monroe,Snohomish County,WA,"98272",US,47.86402590,-121.97520800,classical,kardia-classical-school-wa-98272-fcapi-classicality-abstract.md,kardia-classical-school-wa-98272-fcapi-classicality-audit.md,kardia-classical-school-wa-98272-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,1405,,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCsm,Katy Classical Academy,,,katy-classical-academy-tx-77494,Admissions@katyclassicalacademy.org,"+1 281 962 8522",,https://katyclassicalacademy.org/,26600 Westheimer Parkway In,,Katy,Fort Bend County,TX,"77494",US,29.76113310,-95.80712130,classical,katy-classical-academy-tx-77494-fcapi-classicality-abstract.md,katy-classical-academy-tx-77494-fcapi-classicality-audit.md,katy-classical-academy-tx-77494-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1406,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsn,Kawartha Classical Christian School,,,kawartha-classical-christian-school-on-ca-k9l1c3,office@kawarthaclassical.com,"+1 705 768 3434",,https://www.kawarthaclassical.com/,366 Parkhill Road East,,Peterborough,Peterborough County,ON,"K9L 1C3",CA,44.32070510,-78.30122800,classical,kawartha-classical-christian-school-on-ca-k9l1c3-fcapi-classicality-abstract.md,kawartha-classical-christian-school-on-ca-k9l1c3-fcapi-classicality-audit.md,kawartha-classical-christian-school-on-ca-k9l1c3-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,1407,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCso,Kenai Classical School,,,kenai-classical-school-ak-99669,,"+1 208 957 0100",,https://kenaiclassical.org/,35555 Kenai Spur Hwy 301,,Soldotna,Kenai Peninsula Borough,AK,"99669",US,60.47404870,-151.10390310,classical,kenai-classical-school-ak-99669-fcapi-classicality-abstract.md,kenai-classical-school-ak-99669-fcapi-classicality-audit.md,kenai-classical-school-ak-99669-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1410,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsp,Kepler Education,,,kepler-education-id-83843,,"+1 208 402 8518",,https://kepler.education/,121 E 3rd St,,Moscow,Latah County,ID,"83843",US,46.73215750,-117.00040600,classical,kepler-education-id-83843-fcapi-classicality-abstract.md,kepler-education-id-83843-fcapi-classicality-audit.md,kepler-education-id-83843-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-2.png,,0,0,0,0,1414,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsq,King Alfred Academy,,,king-alfred-academy-on-ca-n2j4g8,kingalfredchristianschool@gmail.com,"+1 519 658 6333",,https://kingalfred.ca/,1373 Lobsinger Line,,Waterloo,Waterloo Regional Municipality,ON,"N2J 4G8",CA,43.51662950,-80.56865540,classical,king-alfred-academy-on-ca-n2j4g8-fcapi-classicality-abstract.md,king-alfred-academy-on-ca-n2j4g8-fcapi-classicality-audit.md,king-alfred-academy-on-ca-n2j4g8-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,1422,,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPL8l,King's Academy,,,kings-academy-tn-37211,,"+1 615 241 0505",,https://www.kingsacademynashville.com/,394 Strasser Dr.,,Nashville,Davidson County,TN,"37211",US,36.06064980,-86.71538540,somewhat-classical,kings-academy-tn-37211-fcapi-classicality-abstract.md,kings-academy-tn-37211-fcapi-classicality-audit.md,kings-academy-tn-37211-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1438,,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCst,King's Classical Academy,,,kings-classical-academy-ca-94550,office@kingsclassical.org,"+1 209 275 9860",,https://kingsclassical.org/,945 Concannon Blvd.,,Livermore,Alameda County,CA,"94550",US,37.66009900,-121.78395080,classical,kings-classical-academy-ca-94550-fcapi-classicality-abstract.md,kings-classical-academy-ca-94550-fcapi-classicality-audit.md,kings-classical-academy-ca-94550-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,1440,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsu,King's Classical School,,,kings-classical-school-sc-29605,info@kingsclassicalschool.com,"",,https://kingsclassicalschool.com,3030 August Rd,,Greenville,,SC,"29605",US,34.80672030,-82.37978940,classical,kings-classical-school-sc-29605-fcapi-classicality-abstract.md,kings-classical-school-sc-29605-fcapi-classicality-audit.md,kings-classical-school-sc-29605-fcapi-classicality-audit.pdf,elementary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,3212,,K-2,"K, 1st, 2nd"
001V400000tPCsw,King's Way Classical Academy,,,kings-way-classical-academy-or-97015,admin@kingswayclassicalacaedmy.com,"+1 503 433 7733",,https://www.kingswayclassicalacademy.com/,9836 Southeast Empire Ct,,Clackamas,Clackamas County,OR,"97015",US,45.41929730,-122.56034270,classical,kings-way-classical-academy-or-97015-fcapi-classicality-abstract.md,kings-way-classical-academy-or-97015-fcapi-classicality-audit.md,kings-way-classical-academy-or-97015-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-virtual-1.png,,0,0,0,0,1444,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsx,Kingdom Classical Academy,,,kingdom-classical-academy-pa-17025,hello@kingdomclassical.com,"+1 717 478 3740",,https://kingdomclassical.com/,PO Box 553,,Enola,Cumberland County,PA,"17025",US,40.20996280,-76.93090160,classical,kingdom-classical-academy-pa-17025-fcapi-classicality-abstract.md,kingdom-classical-academy-pa-17025-fcapi-classicality-audit.md,kingdom-classical-academy-pa-17025-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1426,,PK-9,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPOHF,Kingdom Collegiate Academies,,,kingdom-collegiate-academies-tx-75232,,"+1 214 672 9200",,https://ourkca.org/,1821 W Camp Wisdom Rd.,,Dallas,Dallas County,TX,"75232",US,32.66301300,-96.84757660,classical,kingdom-collegiate-academies-tx-75232-fcapi-classicality-abstract.md,kingdom-collegiate-academies-tx-75232-fcapi-classicality-audit.md,kingdom-collegiate-academies-tx-75232-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,1427,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCsy,Kingdom Preparatory Academy,,,kingdom-preparatory-academy-tx-79464,,"+1 806 767 9334",,https://www.kingdomprep.org/,PO Box 64028,,Lubbock,Lubbock County,TX,"79464",US,33.58452350,-101.85521390,classical,kingdom-preparatory-academy-tx-79464-fcapi-classicality-abstract.md,kingdom-preparatory-academy-tx-79464-fcapi-classicality-audit.md,kingdom-preparatory-academy-tx-79464-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,1431,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCt0,Kings Academy Christian School: Lower,001V400000tOBYW,Kings Academy Christian Schools TX,kings-academy-christian-school-lower-tx-75703,info@kacs.net,"+1 903 534 9992",,https://kacs.net/,7330 South Broadway Avenue,,Tyler,Smith County,TX,"75703",US,32.26931820,-95.30574410,classical,kings-academy-christian-school-lower-tx-75703-fcapi-classicality-abstract.md,kings-academy-christian-school-lower-tx-75703-fcapi-classicality-audit.md,kings-academy-christian-school-lower-tx-75703-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,5342,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1434,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCt2,King’s Cross Academy,001V400000tOZKD,Schole Communities,king’s-cross-academy-lynchburg-va,renaphillips@icloud.com,"",,,,,Lynchburg,,VA,"",US,37.41488190,-79.14220710,classical,king’s-cross-academy-lynchburg-va-fcapi-classicality-abstract.md,king’s-cross-academy-lynchburg-va-fcapi-classicality-audit.md,king’s-cross-academy-lynchburg-va-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-schole-1.png,,0,0,0,0,5557,,,
001V400000tPCt3,Knight's Christian Academy,,,knights-christian-academy-fl-32168,contact@kcafl.org,"+1 386 426 0800",,https://www.kcafl.org/,310 Douglas St 2nd Floor,,New Smyrna Beach,Volusia County,FL,"32168",US,29.02289060,-80.92315180,classical,knights-christian-academy-fl-32168-fcapi-classicality-abstract.md,knights-christian-academy-fl-32168-fcapi-classicality-audit.md,knights-christian-academy-fl-32168-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1446,,PK-8,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCt4,"Knox Academy, A Scholé School",001V400000tOZKD,Schole Communities,knox-academy-schole-school-medford-or,benmc@knoxclassicalacademy.com,"",,https://www.knoxmedford.com,,,Medford,,OR,"",US,42.32301120,-122.87673960,classical,knox-academy-schole-school-medford-or-fcapi-classicality-abstract.md,knox-academy-schole-school-medford-or-fcapi-classicality-audit.md,knox-academy-schole-school-medford-or-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-schole-1.png,,0,0,0,0,5537,,,
001V400000tPCt5,Knox Classical Academy,,,knox-classical-academy-mn-55113,,"+1 612 877 2686",,https://www.knoxclassical.com/,1310 County Road B2 West,,Roseville,Ramsey County,MN,"55113",US,45.01304940,-93.15525730,classical,knox-classical-academy-mn-55113-fcapi-classicality-abstract.md,knox-classical-academy-mn-55113-fcapi-classicality-audit.md,knox-classical-academy-mn-55113-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,1447,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCt6,Knox Classical Academy,,,knox-classical-academy-or-97502,,"+1 541 531 9949",,https://www.knoxmedford.com/,PO BOX 4767,,Central Point,,OR,"97502",US,42.37230340,-122.93022700,classical,knox-classical-academy-or-97502-fcapi-classicality-abstract.md,knox-classical-academy-or-97502-fcapi-classicality-audit.md,knox-classical-academy-or-97502-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1448,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCt7,Knox Classical School,,,knox-classical-school-ks-66219,,"+1 505 205 4799",,https://www.knoxkc.org/,15621 West 87th St. Pkwy,#136,Lenexa,Johnson County,KS,"66219",US,38.97054210,-94.76705520,classical,knox-classical-school-ks-66219-fcapi-classicality-abstract.md,knox-classical-school-ks-66219-fcapi-classicality-audit.md,knox-classical-school-ks-66219-fcapi-classicality-audit.pdf,elementary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,1449,,K-3,"K, 1st, 2nd, 3rd"
001V400000tPCt8,Koinonia Classical Christian School,,,koinonia-classical-christian-school-tx-76574,info@koinoniaschool.org,"+1 512 981 9386",,https://www.koinoniaschool.org/,1517 Mclain St.,,Taylor,Williamson County,TX,"76574",US,30.57601540,-97.42632680,classical,koinonia-classical-christian-school-tx-76574-fcapi-classicality-abstract.md,koinonia-classical-christian-school-tx-76574-fcapi-classicality-audit.md,koinonia-classical-christian-school-tx-76574-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1452,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCt9,Kootenai Classical Academy,,,kootenai-classical-academy-id-83854,,"+1 208 694 6333",,https://www.kootenaiclassical.org/,4318 Fennecus Road,,Post Falls,Kootenai County,ID,"83854",US,47.74718870,-116.88210810,classical,kootenai-classical-academy-id-83854-fcapi-classicality-abstract.md,kootenai-classical-academy-id-83854-fcapi-classicality-audit.md,kootenai-classical-academy-id-83854-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1455,,K-9,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPCtB,"Kurios Academy, a Scholé Community",001V400000tOZKD,Schole Communities,kurios-academy-schole-community-marco-island-fl,denise.leaser@gmail.com,"",,http://www.kuriosacademy.com,,,Marco Island,,FL,"",US,25.93974120,-81.70753550,classical,kurios-academy-schole-community-marco-island-fl-fcapi-classicality-abstract.md,kurios-academy-schole-community-marco-island-fl-fcapi-classicality-audit.md,kurios-academy-schole-community-marco-island-fl-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-schole-1.png,,0,0,0,0,5506,,,
001V400000tPCtC,L.E.A.D. Academy Classical School,,,lead-academy-classical-school-fl-32571,contact@leadacademylions.com,"+1 850 889 7080",,https://www.leadacademylions.com/,7121 Chumuckla Hwy,,Pace,,FL,"32571",US,30.69663820,-87.18084210,classical,lead-academy-classical-school-fl-32571-fcapi-classicality-abstract.md,lead-academy-classical-school-fl-32571-fcapi-classicality-audit.md,lead-academy-classical-school-fl-32571-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,1,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,1482,,PK-12,"Pre-K, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCtD,LEAP Academy,,,leap-academy-ga-30103,office@leapaca.org,"+1 770 547 8335",,https://leapaca.org,32 Orchard Rd,,Adairsville,,GA,"30103",US,34.32039680,-84.89703540,classical,leap-academy-ga-30103-fcapi-classicality-abstract.md,leap-academy-ga-30103-fcapi-classicality-audit.md,leap-academy-ga-30103-fcapi-classicality-audit.pdf,elementary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,3215,,K-3,"K, 1st, 2nd, 3rd"
001V400000tPCtE,La Luz Christian Academy,,,la-luz-christian-academy-nm-87120,info@laluzchristianacademy.org,"+1 505 226 0860",,https://laluzchristianacademy.org,6051 Winter Haven Rd Nw,,Albuquerque,,NM,"87120",US,35.15029360,-106.68338450,classical,la-luz-christian-academy-nm-87120-fcapi-classicality-abstract.md,la-luz-christian-academy-nm-87120-fcapi-classicality-audit.md,la-luz-christian-academy-nm-87120-fcapi-classicality-audit.pdf,elementary-intermediate,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,3214,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPL96,Lafayette Academy,,,lafayette-academy-mo-63367,,"+1 636 329 9366",,https://lafayetteacademy.org/,20 Hawk Ridge Circle,,Lake St. Louis,St. Charles County,MO,"63367",US,38.77521530,-90.80254890,somewhat-classical,lafayette-academy-mo-63367-fcapi-classicality-abstract.md,lafayette-academy-mo-63367-fcapi-classicality-audit.md,lafayette-academy-mo-63367-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,1457,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCtF,Lake Country Classical Academy,,,lake-country-classical-academy-wi-53118,Info@LakeCountryClassical.org,"+1 262 269 0279",,https://www.lakecountryclassical.org,818 W Wisconsin Ave.,,Oconomowoc,Waukesha County,WI,"53118",US,43.11537740,-88.51259370,classical,lake-country-classical-academy-wi-53118-fcapi-classicality-abstract.md,lake-country-classical-academy-wi-53118-fcapi-classicality-audit.md,lake-country-classical-academy-wi-53118-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,1459,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCtG,Lake Pointe Academy,,,lake-pointe-academy-sc-29745,mailbox@lakepointacademy.org,"+1 803 631 5253",,https://lakepointacademy.com/,117 Carolina Crossing Drive,,York,York County,SC,"29745",US,34.99342890,-81.15497550,classical,lake-pointe-academy-sc-29745-fcapi-classicality-abstract.md,lake-pointe-academy-sc-29745-fcapi-classicality-audit.md,lake-pointe-academy-sc-29745-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,1463,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCtI,Lakewood Presbyterian School,,,lakewood-presbyterian-school-tx-75214,Vivian.Brockwell@lakewoodpres.com,"+1 214 321 2864",,https://lakewoodpres.school/,7020 Gaston Avenue,,Dallas,Dallas County,TX,"75214",US,32.81444340,-96.73704900,classical,lakewood-presbyterian-school-tx-75214-fcapi-classicality-abstract.md,lakewood-presbyterian-school-tx-75214-fcapi-classicality-audit.md,lakewood-presbyterian-school-tx-75214-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,1469,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
