salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,classical_status_origin,published_at,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
,Classical Conversations: Missouri City [Thu],001V400000tOZJp,Classical Conversations,classical-conv-missouri-city-thu-tx-77459,jkeys@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=4yAY,,,Missouri City,,TX,"77459",US,29.52872600,-95.52920000,classical,classical-conv-missouri-city-thu-tx-77459-fcapi-thi-website-survey-abstract.md,classical-conv-missouri-city-thu-tx-77459-fcapi-thi-website-survey.md,classical-conv-missouri-city-thu-tx-77459-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge I"",""Challenge III"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6831,,,
,Classical Conversations: Mitchell,001V400000tOZJp,Classical Conversations,classical-conv-mitchell-sd-57301,lzylstra@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=bkRr,,,Mitchell,,SD,"57301",US,43.71825300,-98.02626000,classical,classical-conv-mitchell-sd-57301-fcapi-thi-website-survey-abstract.md,classical-conv-mitchell-sd-57301-fcapi-thi-website-survey.md,classical-conv-mitchell-sd-57301-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6832,,,
,Classical Conversations: Mocksville,001V400000tOZJp,Classical Conversations,classical-conv-mocksville-nc-27028,gjones@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=333,,,Mocksville,,NC,"27028",US,35.89699500,-80.57951400,classical,classical-conv-mocksville-nc-27028-fcapi-thi-website-survey-abstract.md,classical-conv-mocksville-nc-27028-fcapi-thi-website-survey.md,classical-conv-mocksville-nc-27028-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6833,,,
,Classical Conversations: Molalla,001V400000tOZJp,Classical Conversations,classical-conv-molalla-or-97038,kburley@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=6oL,,,Molalla,,OR,"97038",US,45.04318000,-122.45295000,classical,classical-conv-molalla-or-97038-fcapi-thi-website-survey-abstract.md,classical-conv-molalla-or-97038-fcapi-thi-website-survey.md,classical-conv-molalla-or-97038-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge I""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6834,,,
,Classical Conversations: Moncks Corner,001V400000tOZJp,Classical Conversations,classical-conv-moncks-corner-sc-29461,lmchoney@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=l3oP,,,Moncks Corner,,SC,"29461",US,33.15202300,-80.01599600,classical,classical-conv-moncks-corner-sc-29461-fcapi-thi-website-survey-abstract.md,classical-conv-moncks-corner-sc-29461-fcapi-thi-website-survey.md,classical-conv-moncks-corner-sc-29461-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6835,,,
,Classical Conversations: Monday Newhall,001V400000tOZJp,Classical Conversations,classical-conv-monday-newhall-ca-91321,ngreen@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=qOK,,,Newhall,,CA,"91321",US,34.36042300,-118.46241600,classical,classical-conv-monday-newhall-ca-91321-fcapi-thi-website-survey-abstract.md,classical-conv-monday-newhall-ca-91321-fcapi-thi-website-survey.md,classical-conv-monday-newhall-ca-91321-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6836,,,
,Classical Conversations: Monee,001V400000tOZJp,Classical Conversations,classical-conv-monee-il-60449,jpeccatiello@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=MgNq,,,Monee,,IL,"60449",US,41.41917300,-87.79636400,classical,classical-conv-monee-il-60449-fcapi-thi-website-survey-abstract.md,classical-conv-monee-il-60449-fcapi-thi-website-survey.md,classical-conv-monee-il-60449-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge II""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6837,,,
,Classical Conversations: Monett,001V400000tOZJp,Classical Conversations,classical-conv-monett-mo-65708,mgoff@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=kYLb,,,Monett,,MO,"65708",US,36.92072600,-93.94647300,classical,classical-conv-monett-mo-65708-fcapi-thi-website-survey-abstract.md,classical-conv-monett-mo-65708-fcapi-thi-website-survey.md,classical-conv-monett-mo-65708-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6838,,,
,Classical Conversations: Monroe,001V400000tOZJp,Classical Conversations,classical-conv-monroe-wa-98272,khoffman@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=YBwr,,,Monroe,,WA,"98272",US,47.87395000,-121.88998200,classical,classical-conv-monroe-wa-98272-fcapi-thi-website-survey-abstract.md,classical-conv-monroe-wa-98272-fcapi-thi-website-survey.md,classical-conv-monroe-wa-98272-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6839,,,
,Classical Conversations: Monrovia [Mon],001V400000tOZJp,Classical Conversations,classical-conv-monrovia-mon-al-35806,astout@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=YBrZ,,,Huntsville,,AL,"35806",US,34.75918200,-86.68964100,classical,classical-conv-monrovia-mon-al-35806-fcapi-thi-website-survey-abstract.md,classical-conv-monrovia-mon-al-35806-fcapi-thi-website-survey.md,classical-conv-monrovia-mon-al-35806-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6840,,,
,Classical Conversations: Monrovia [Thu],001V400000tOZJp,Classical Conversations,classical-conv-monrovia-thu-al-35806,astout@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=1kyl,,,Huntsville,,AL,"35806",US,34.75918200,-86.68964100,classical,classical-conv-monrovia-thu-al-35806-fcapi-thi-website-survey-abstract.md,classical-conv-monrovia-thu-al-35806-fcapi-thi-website-survey.md,classical-conv-monrovia-thu-al-35806-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6841,,,
,Classical Conversations: Monrovia [Thu],001V400000tOZJp,Classical Conversations,classical-conv-monrovia-thu-ca-91016,rkohls@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=29n2,,,Monrovia,,CA,"91016",US,34.18792300,-117.99922900,classical,classical-conv-monrovia-thu-ca-91016-fcapi-thi-website-survey-abstract.md,classical-conv-monrovia-thu-ca-91016-fcapi-thi-website-survey.md,classical-conv-monrovia-thu-ca-91016-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6842,,,
,Classical Conversations: Mont Belvieu,001V400000tOZJp,Classical Conversations,classical-conv-mont-belvieu-tx-77535,summer.williams@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=odJb,,,Old River Winfree,,TX,"77535",US,30.06575700,-94.90550400,classical,classical-conv-mont-belvieu-tx-77535-fcapi-thi-website-survey-abstract.md,classical-conv-mont-belvieu-tx-77535-fcapi-thi-website-survey.md,classical-conv-mont-belvieu-tx-77535-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6843,,,
,Classical Conversations: Montgomery City,001V400000tOZJp,Classical Conversations,classical-conv-montgomery-city-mo-63361,llohrmann@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=KYxx,,,Montgomery City,,MO,"63361",US,38.95214200,-91.53671100,classical,classical-conv-montgomery-city-mo-63361-fcapi-thi-website-survey-abstract.md,classical-conv-montgomery-city-mo-63361-fcapi-thi-website-survey.md,classical-conv-montgomery-city-mo-63361-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6844,,,
,Classical Conversations: Montgomery County,001V400000tOZJp,Classical Conversations,classical-conv-montgomery-county-va-24073,hpayne@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=g1k,,,Christiansburg,,VA,"24073",US,37.12483000,-80.41425600,classical,classical-conv-montgomery-county-va-24073-fcapi-thi-website-survey-abstract.md,classical-conv-montgomery-county-va-24073-fcapi-thi-website-survey.md,classical-conv-montgomery-county-va-24073-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge II"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6845,,,
,Classical Conversations: Montgomery Eastern Meadows [Mon],001V400000tOZJp,Classical Conversations,classical-conv-montgomery-eastern-meadows-mon-al-36117,mmoody@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=Dv7e,,,Montgomery,,AL,"36117",US,32.37245300,-86.13393400,classical,classical-conv-montgomery-eastern-meadows-mon-al-36117-fcapi-thi-website-survey-abstract.md,classical-conv-montgomery-eastern-meadows-mon-al-36117-fcapi-thi-website-survey.md,classical-conv-montgomery-eastern-meadows-mon-al-36117-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge B"",""Challenge II""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6846,,,
,Classical Conversations: Montgomery Gateway [Mon],001V400000tOZJp,Classical Conversations,classical-conv-montgomery-gateway-mon-al-36116,mmoody@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=7nK,,,Montgomery,,AL,"36116",US,32.25215000,-86.20862700,classical,classical-conv-montgomery-gateway-mon-al-36116-fcapi-thi-website-survey-abstract.md,classical-conv-montgomery-gateway-mon-al-36116-fcapi-thi-website-survey.md,classical-conv-montgomery-gateway-mon-al-36116-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6847,,,
,Classical Conversations: Montgomery Young Meadows [Mon],001V400000tOZJp,Classical Conversations,classical-conv-montgomery-young-meadows-mon-al-36116,mmoody@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=y4J0,,,Montgomery,,AL,"36116",US,32.25215000,-86.20862700,classical,classical-conv-montgomery-young-meadows-mon-al-36116-fcapi-thi-website-survey-abstract.md,classical-conv-montgomery-young-meadows-mon-al-36116-fcapi-thi-website-survey.md,classical-conv-montgomery-young-meadows-mon-al-36116-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge II"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6848,,,
,Classical Conversations: Monticello,001V400000tOZJp,Classical Conversations,classical-conv-monticello-ar-71655,sadair@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=l3RD,,,Monticello,,AR,"71655",US,33.59229000,-91.73996600,classical,classical-conv-monticello-ar-71655-fcapi-thi-website-survey-abstract.md,classical-conv-monticello-ar-71655-fcapi-thi-website-survey.md,classical-conv-monticello-ar-71655-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6849,,,
,Classical Conversations: Monticello,001V400000tOZJp,Classical Conversations,classical-conv-monticello-mn-55362,steph.andrews@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=aDRa,,,Monticello,,MN,"55362",US,45.30138600,-93.83787700,classical,classical-conv-monticello-mn-55362-fcapi-thi-website-survey-abstract.md,classical-conv-monticello-mn-55362-fcapi-thi-website-survey.md,classical-conv-monticello-mn-55362-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6850,,,
,Classical Conversations: Monument,001V400000tOZJp,Classical Conversations,classical-conv-monument-co-80132,mlycan@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=DvY7,,,Monument,,CO,"80132",US,39.09031800,-104.84521200,classical,classical-conv-monument-co-80132-fcapi-thi-website-survey-abstract.md,classical-conv-monument-co-80132-fcapi-thi-website-survey.md,classical-conv-monument-co-80132-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6851,,,
,Classical Conversations: Moody,001V400000tOZJp,Classical Conversations,classical-conv-moody-al-35004,lhyche@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=zojv,,,Moody,,AL,"35004",US,33.60337400,-86.49443400,classical,classical-conv-moody-al-35004-fcapi-thi-website-survey-abstract.md,classical-conv-moody-al-35004-fcapi-thi-website-survey.md,classical-conv-moody-al-35004-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6852,,,
,Classical Conversations: Moore,001V400000tOZJp,Classical Conversations,classical-conv-moore-sc-29369,mmcallister@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=1kVB,,,Moore,,SC,"29369",US,34.85497500,-82.02766600,classical,classical-conv-moore-sc-29369-fcapi-thi-website-survey-abstract.md,classical-conv-moore-sc-29369-fcapi-thi-website-survey.md,classical-conv-moore-sc-29369-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6853,,,
,Classical Conversations: Moore [Fri],001V400000tOZJp,Classical Conversations,classical-conv-moore-fri-ok-73160,jflowers@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=Jn96,,,Moore,,OK,"73160",US,35.33406200,-97.47635000,classical,classical-conv-moore-fri-ok-73160-fcapi-thi-website-survey-abstract.md,classical-conv-moore-fri-ok-73160-fcapi-thi-website-survey.md,classical-conv-moore-fri-ok-73160-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III"",""Challenge IV""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6854,,,
,Classical Conversations: Moorestown,001V400000tOZJp,Classical Conversations,classical-conv-moorestown-nj-08057,saugust@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=Axql,,,Moorestown,,NJ,"8057",US,39.97643400,-74.94309100,classical,classical-conv-moorestown-nj-08057-fcapi-thi-website-survey-abstract.md,classical-conv-moorestown-nj-08057-fcapi-thi-website-survey.md,classical-conv-moorestown-nj-08057-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6855,,,
,Classical Conversations: Mooresville,001V400000tOZJp,Classical Conversations,classical-conv-mooresville-nc-28117,smoore@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=3d0p,,,Mooresville,,NC,"28117",US,35.57147200,-80.89599800,classical,classical-conv-mooresville-nc-28117-fcapi-thi-website-survey-abstract.md,classical-conv-mooresville-nc-28117-fcapi-thi-website-survey.md,classical-conv-mooresville-nc-28117-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6856,,,
,Classical Conversations: Moorpark,001V400000tOZJp,Classical Conversations,classical-conv-moorpark-ca-93021,erossi@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=5AB,,,Moorpark,,CA,"93021",US,34.30449200,-118.85991800,classical,classical-conv-moorpark-ca-93021-fcapi-thi-website-survey-abstract.md,classical-conv-moorpark-ca-93021-fcapi-thi-website-survey.md,classical-conv-moorpark-ca-93021-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge II""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6857,,,
,Classical Conversations: Moreno Valley [Tue],001V400000tOZJp,Classical Conversations,classical-conv-moreno-valley-tue-ca-92555,lcallister@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=5ag,,,Moreno Valley,,CA,"92555",US,33.90707000,-117.11421800,classical,classical-conv-moreno-valley-tue-ca-92555-fcapi-thi-website-survey-abstract.md,classical-conv-moreno-valley-tue-ca-92555-fcapi-thi-website-survey.md,classical-conv-moreno-valley-tue-ca-92555-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6858,,,
,Classical Conversations: Morganton,001V400000tOZJp,Classical Conversations,classical-conv-morganton-nc-28655,aknutson@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=1kJ4,,,Morganton,,NC,"28655",US,35.76119300,-81.72397100,classical,classical-conv-morganton-nc-28655-fcapi-thi-website-survey-abstract.md,classical-conv-morganton-nc-28655-fcapi-thi-website-survey.md,classical-conv-morganton-nc-28655-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6859,,,
,Classical Conversations: Morgantown,001V400000tOZJp,Classical Conversations,classical-conv-morgantown-wv-26505,nneppl@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=l36D,,,Morgantown,,WV,"26505",US,39.64957400,-79.94582200,classical,classical-conv-morgantown-wv-26505-fcapi-thi-website-survey-abstract.md,classical-conv-morgantown-wv-26505-fcapi-thi-website-survey.md,classical-conv-morgantown-wv-26505-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6860,,,
,Classical Conversations: Morris,001V400000tOZJp,Classical Conversations,classical-conv-morris-mn-56267,kbandelin@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=29ZZ,,,Morris,,MN,"56267",US,45.58558300,-96.00609300,classical,classical-conv-morris-mn-56267-fcapi-thi-website-survey-abstract.md,classical-conv-morris-mn-56267-fcapi-thi-website-survey.md,classical-conv-morris-mn-56267-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6861,,,
,Classical Conversations: Morrison,001V400000tOZJp,Classical Conversations,classical-conv-morrison-il-61270,dwuestenberg@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=EE9v,,,Morrison,,IL,"61270",US,41.82997000,-89.96805900,classical,classical-conv-morrison-il-61270-fcapi-thi-website-survey-abstract.md,classical-conv-morrison-il-61270-fcapi-thi-website-survey.md,classical-conv-morrison-il-61270-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge III""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6862,,,
,Classical Conversations: Morristown,001V400000tOZJp,Classical Conversations,classical-conv-morristown-tn-37814,smcdonnell@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=kYxB,,,Morristown,,TN,"37814",US,36.22821200,-83.32629200,classical,classical-conv-morristown-tn-37814-fcapi-thi-website-survey-abstract.md,classical-conv-morristown-tn-37814-fcapi-thi-website-survey.md,classical-conv-morristown-tn-37814-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6863,,,
,Classical Conversations: Morton,001V400000tOZJp,Classical Conversations,classical-conv-morton-il-61550,jdobra@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=l3Py,,,Morton,,IL,"61550",US,40.60722700,-89.42442100,classical,classical-conv-morton-il-61550-fcapi-thi-website-survey-abstract.md,classical-conv-morton-il-61550-fcapi-thi-website-survey.md,classical-conv-morton-il-61550-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6864,,,
,Classical Conversations: Moscow,001V400000tOZJp,Classical Conversations,classical-conv-moscow-id-83843,cbrady@classicalconversations.com,"",,https://classicalconversations.com/community-search/?cid=qDwj,,,Moscow,,ID,"83843",US,46.71724600,-116.92146800,classical,classical-conv-moscow-id-83843-fcapi-thi-website-survey-abstract.md,classical-conv-moscow-id-83843-fcapi-thi-website-survey.md,classical-conv-moscow-id-83843-fcapi-thi-website-survey.pdf,cc-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,"[""Foundations"",""Essentials"",""Challenge A"",""Challenge B"",""Challenge I"",""Challenge II""]",,,,,,,,,,,742,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-4.png,,0,0,0,0,6865,,,
