salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_1_jpgfile,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
EG1V400000b1916,Naples Classical Academy,,,naples-classical-academy-fl-34120,,+12394498773,,https://www.naplesclassical.org/,10270 Immokalee Rd.,,Naples,Collier County,FL,34120,US,26.2715135,-81.6621624,Classical,naples-classical-academy-fl-34120-abstract.md,naples-classical-academy-fl-34120-report.md,naples-classical-academy-fl-34120-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1916,2733
EG1V400000b0693,Nashville Classical Charter School,,,nashville-classical-charter-school-tn-37206,,+16155385841,,https://nashvillelatinschool.com/,2000 Greenwood Ave.,,Nashville,Davidson County,TN,37206,US,36.1882573,-86.7330838,Classical,nashville-classical-charter-school-tn-37206-abstract.md,nashville-classical-charter-school-tn-37206-report.md,nashville-classical-charter-school-tn-37206-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,693,1626
EG1V400000b0843,National Heritage Academies,,,national-heritage-academies-mi-49512,,+19192350511,,https://www.nhaschools.com/en,3850 Broadmoor Ave. Southeast,,Grand Rapids,Kent County,MI,49512,US,42.8953208,-85.5700073,Non-Classical,national-heritage-academies-mi-49512-abstract.md,national-heritage-academies-mi-49512-report.md,national-heritage-academies-mi-49512-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,843,1761
EG1V400000b2571,Nativity Catholic School,,,nativity-catholic-school-in-46239,,+13173571459,,http://school.nativityindy.org/,3310 S. Meadow Dr.,,Indianapolis,Marion County,IN,46239,US,39.7201205,-86.0386159,Non-Classical,nativity-catholic-school-in-46239-abstract.md,nativity-catholic-school-in-46239-report.md,nativity-catholic-school-in-46239-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2571,808
EG1V400000b2156,Nativity High School,,,nativity-high-school-ca-94118,,+14153229229,,http://www.sfuhs.org/,350 9th Ave.,,San Francisco,San Francisco County,CA,94118,US,37.7819205,-122.4673199,Classical,nativity-high-school-ca-94118-abstract.md,nativity-high-school-ca-94118-report.md,nativity-high-school-ca-94118-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2156,430
EG1V400000b2372,Nativity of Our Lord,,,nativity-of-our-lord-ny-14127,,+17165534338,,http://nativityschool.net/,4414 South Buffalo St,,Orchard Park,Erie County,NY,14127,US,42.762897,-78.7451537,Non-Classical,nativity-of-our-lord-ny-14127-abstract.md,nativity-of-our-lord-ny-14127-report.md,nativity-of-our-lord-ny-14127-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2372,628
EG1V400000b2001,Nature School,,,nature-school-fl-32459,,+18502593371,,,,,Santa Rosa Beach,Walton County,FL,32459,US,30.3960324,-86.2288322,Non-Classical,nature-school-fl-32459-abstract.md,nature-school-fl-32459-report.md,nature-school-fl-32459-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2001,28
EG1V400000b0996,Navigator Pointe Academy,,,navigator-pointe-academy-ut-84084,governors@npacademy.org,+18018401210,,https://npacademy.org/,6844 Navigator Dr.,,West Jordan,Salt Lake County,UT,84084,US,40.6265155,-112.0022881,Classical,navigator-pointe-academy-ut-84084-abstract.md,navigator-pointe-academy-ut-84084-report.md,navigator-pointe-academy-ut-84084-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,996,1901
EG1V400000b1950,Nazareth Academy Grade School,,,nazareth-academy-grade-school-pa-17101,snahida@nazarethacademy.net,+12154072649,,https://nazarethacademy.net/,333 Market St,,Philadelphia,Philadelphia County,PA,17101,US,40.0568583,-74.9859825,Non-Classical,nazareth-academy-grade-school-pa-17101-abstract.md,nazareth-academy-grade-school-pa-17101-report.md,nazareth-academy-grade-school-pa-17101-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1950,2764
EG1V400000b2691,Nebraska Christian Schools,,,nebraska-christian-schools-ne-68826,,+1 32089463836,,,1847 Inskip Ave.,,Central City,Merrick County,NE,68826,US,41.1257972,-98.028809,Classical,nebraska-christian-schools-ne-68826-abstract.md,nebraska-christian-schools-ne-68826-report.md,nebraska-christian-schools-ne-68826-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2691,917
EG1V400000b0381,Nehemiah Academic Conservatory,,,nehemiah-academic-conservatory-oh-45365,,,,,1142 Huron Ct,,Sidney,Shelby County,OH,45365,US,40.2683082,-84.1758102,Non-Classical,nehemiah-academic-conservatory-oh-45365-abstract.md,nehemiah-academic-conservatory-oh-45365-report.md,nehemiah-academic-conservatory-oh-45365-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,381,1344
EG1V400000b2716,Netherlands Reformed Christian School,,,netherlands-reformed-christian-school-nj-07444,,+9736287400,,,164 Jacksonville Rd.,,Pompton Plains,Morris County,NJ,07444,US,40.9534026,-74.3121549,Non-Classical,netherlands-reformed-christian-school-nj-07444-abstract.md,netherlands-reformed-christian-school-nj-07444-report.md,netherlands-reformed-christian-school-nj-07444-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2716,93
EG1V400000b0437,Neumann Classical School,,,neumann-classical-school-ny-10707,,+19142977331,,http://school.annunciationcrestwood.com/,125 Wallace St.,,Bronxville,Westchester County,NY,10707,US,40.9536796,-73.8230085,Classical,neumann-classical-school-ny-10707-abstract.md,neumann-classical-school-ny-10707-report.md,neumann-classical-school-ny-10707-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,437,1395
EG1V400000b2572,Nevada Classical Academy Elko,,,nevada-classical-academy-elko-nv-89801,,+17758604300,,https://www.ncaelko.org/,1031 Railroad St.,,Elko,Elko County,NV,89801,US,40.8362125,-115.7578373,Classical,nevada-classical-academy-elko-nv-89801-abstract.md,nevada-classical-academy-elko-nv-89801-report.md,nevada-classical-academy-elko-nv-89801-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2572,809
EG1V400000b0267,New Braunfels Christian Academy,,,new-braunfels-christian-academy-tx-78132,,+18306439926,,https://www.nbcatx.org/page/the-classical-school/,220 Farm to Market Rd. 1863,,New Braunfels,Comal County,TX,78132,US,29.7189878,-98.1829714,Non-Classical,new-braunfels-christian-academy-tx-78132-abstract.md,new-braunfels-christian-academy-tx-78132-report.md,new-braunfels-christian-academy-tx-78132-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,267,1241
EG1V400000b2275,New City Classical Academy,,,new-city-classical-academy-ia-52722,,+15633430776,,,1811 18th St.,,Bettendorf,Scott County,IA,52722,US,41.5411607,-90.506659,Classical,new-city-classical-academy-ia-52722-abstract.md,new-city-classical-academy-ia-52722-report.md,new-city-classical-academy-ia-52722-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2275,53
EG1V400000b1365,New Classical Academy at Vivian,,,new-classical-academy-at-vivian-co-80215,Michael.Zweifel@jeffco.k12.co.us,+13039826500,,https://jeffco.k12.co.us/,10500 W 25th Ave.,,Lakewood,Jefferson County,CO,80215,US,39.752167,-105.116212,Classical,new-classical-academy-at-vivian-co-80215-abstract.md,new-classical-academy-at-vivian-co-80215-report.md,new-classical-academy-at-vivian-co-80215-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1365,2236
EG1V400000b0472,New Colossus Academy,,,new-colossus-academy-tn-38545,newcolossusacademy@gmail.com,+19317830226,,https://www.newcolossusacademy.org/,144 Hammock Ridge Ln.,,Cookeville,Jackson County,TN,38545,US,36.2426744,-85.6181718,Non-Classical,new-colossus-academy-tn-38545-abstract.md,new-colossus-academy-tn-38545-report.md,new-colossus-academy-tn-38545-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,472,1426
EG1V400000b1313,New Covenant Academy,,,new-covenant-academy-ca-90020,,+12134875437,,http://www.debbieallendanceacademy.com/,3119 West 6th St.,,Los Angeles,Los Angeles County,CA,90020,US,34.0639792,-118.2896107,Non-Classical,new-covenant-academy-ca-90020-abstract.md,new-covenant-academy-ca-90020-report.md,new-covenant-academy-ca-90020-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1313,218
EG1V400000b0910,New Covenant Christian Academy,,,new-covenant-christian-academy-ky-42048,siress@nccaky.org,+12704373170,,https://nccaky.org/,218 College St,,Hardin,Marshall County,KY,42048,US,36.763634,-88.2967902,Classical,new-covenant-christian-academy-ky-42048-abstract.md,new-covenant-christian-academy-ky-42048-report.md,new-covenant-christian-academy-ky-42048-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,910,1822
EG1V400000b0057,New Covenant Christian Academy,,,new-covenant-christian-academy-mi-49643,,+12316402324,,http://newcovenantchristianacademy.org/index.html/,18201 Honor Highway,,Interlochen,Benzie County,MI,49643,US,44.6590299,-85.874173,Classical,new-covenant-christian-academy-mi-49643-abstract.md,new-covenant-christian-academy-mi-49643-report.md,new-covenant-christian-academy-mi-49643-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,57,1822
EG1V400000b1562,New Covenant Christian School,,,new-covenant-christian-school-md-21009,nccs@ncpres.org,+14105690289,,https://ncpres.org/,128 St. Mary's Church Rd.,,Abingdon,Harford County,MD,21009,US,39.4901828,-76.3137829,Classical,new-covenant-christian-school-md-21009-abstract.md,new-covenant-christian-school-md-21009-report.md,new-covenant-christian-school-md-21009-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1562,344
EG1V400000b2061,New Covenant Christian School,,,new-covenant-christian-school-md-21009,,+14435120771,,https://www.nccsmd.org/,128 Saint Marys Church Rd.,,Abingdon,Harford County,MD,21009,US,39.4901828,-76.3137829,Classical,new-covenant-christian-school-md-21009-abstract.md,new-covenant-christian-school-md-21009-report.md,new-covenant-christian-school-md-21009-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2061,344
EG1V400000b1622,New Covenant School,,,new-covenant-school-sc-29621,school@newcovschool.net,+18642245675,,https://newcovschool.net/,303 Simpson Rd.,,Anderson,Anderson County,SC,29621,US,34.5374041,-82.6258205,Non-Classical,new-covenant-school-sc-29621-abstract.md,new-covenant-school-sc-29621-report.md,new-covenant-school-sc-29621-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1622,2469
EG1V400000b1951,New Covenant Schools,,,new-covenant-schools-va-24501,kmosher@newcovenantschools.org,+14348478313,,https://newcovenantschools.org/,122 Fleetwood Dr.,,Lynchburg,,VA,24501,US,37.3961153,-79.2066938,Classical,new-covenant-schools-va-24501-abstract.md,new-covenant-schools-va-24501-report.md,new-covenant-schools-va-24501-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1951,2765
EG1V400000b0316,New Creation Christian Academy,,,new-creation-christian-academy-ga-30252,judy.ncca@gmail.com,+17708989728,,http://www.nccacademy.net/,425 Lake Dow Rd.,,McDonough,Henry County,GA,30252,US,33.44256,-84.1090146,Non-Classical,new-creation-christian-academy-ga-30252-abstract.md,new-creation-christian-academy-ga-30252-report.md,new-creation-christian-academy-ga-30252-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,316,1286
EG1V400000b0798,New England Classical Academy,,,new-england-classical-academy-nh-00000,,+16035433400,,,,,Claremont,Sullivan County,NH,,US,43.3728635,-72.3378744,Classical,new-england-classical-academy-nh-00000-abstract.md,new-england-classical-academy-nh-00000-report.md,new-england-classical-academy-nh-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,798,1720
EG1V400000b1446,New Hope Academy,,,new-hope-academy-tn-37064,,+16155950324,,http://www.nhafranklin.org/,1820 Downs Blvd.,,Franklin,Williamson County,TN,37064,US,35.9177798,-86.8991543,Classical,new-hope-academy-tn-37064-abstract.md,new-hope-academy-tn-37064-report.md,new-hope-academy-tn-37064-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1446,2309
EG1V400000b0588,New Hope Christian Academy of Southern Illinois,,,new-hope-christian-academy-of-southern-illinois-il-62946,hello@nhcalions.org,+16182056707,,https://nhcalions.org/,1520 W Mchaney Rd.,,Harrisburg,Saline County,IL,62946,US,37.7413426,-88.5270715,Classical,new-hope-christian-academy-of-southern-illinois-il-62946-abstract.md,new-hope-christian-academy-of-southern-illinois-il-62946-report.md,new-hope-christian-academy-of-southern-illinois-il-62946-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,588,1531
EG1V400000b0117,New Jerusalem Academy,,,new-jerusalem-academy-fl-34759,,+14072594751,,https://www.newjerusalemacademy.com/,4925 Old Pleasant Hill Rd.,,Kissimmee,Osceola County,FL,34759,US,28.1372986,-81.4478978,Non-Classical,new-jerusalem-academy-fl-34759-abstract.md,new-jerusalem-academy-fl-34759-report.md,new-jerusalem-academy-fl-34759-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,117,1105
EG1V400000b0068,New Life Academy,,,new-life-academy-okinawa-901-2421,,+81988703893,,,,,Nakagusuku,Nakagami District,OKINAWA,901-2421,US,26.279999,127.7871417,Non-Classical,new-life-academy-okinawa-901-2421-abstract.md,new-life-academy-okinawa-901-2421-report.md,new-life-academy-okinawa-901-2421-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,68,1061
EG1V400000b2067,New Life Christian Academy,,,new-life-christian-academy-ut-84770,,+14352157382,,https://rymaps.xyz/business/little-harvard-academy-goq5bn,1062 E. Tabernacle St.,,St George,Washington County,UT,84770,US,37.1077115,-113.5607926,Classical,new-life-christian-academy-ut-84770-abstract.md,new-life-christian-academy-ut-84770-report.md,new-life-christian-academy-ut-84770-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2067,34
EG1V400000b1560,New Life Christian School,,,new-life-christian-school-wa-98823,nlcs@nlcs.us,+15097545558,,https://nlcs.us/,911 Division Ave. East,,Ephrata,Grant County,WA,98823,US,47.3192646,-119.5383076,Classical,new-life-christian-school-wa-98823-abstract.md,new-life-christian-school-wa-98823-report.md,new-life-christian-school-wa-98823-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1560,2412
EG1V400000b0111,New Mexico International School,,,new-mexico-international-school-nm-87109,,+5055037670,,http://www.nmis.org/,7215 Montgomery Blvd. NE,,Albuquerque,Bernalillo County,NM,87109,US,35.1315936,-106.5646104,Non-Classical,new-mexico-international-school-nm-87109-abstract.md,new-mexico-international-school-nm-87109-report.md,new-mexico-international-school-nm-87109-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,111,10
EG1V400000b0760,New Song Academy,,,new-song-academy-in-46307,pastormelody2@gmail.com,,,,6144 W 88th Place,,Crown Point,Lake County,IN,46307,US,41.4581377,-87.4090844,Non-Classical,new-song-academy-in-46307-abstract.md,new-song-academy-in-46307-report.md,new-song-academy-in-46307-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,760,1687
EG1V400000b2260,Newman Catholic Classical School Holy Name,,,newman-catholic-classical-school-holy-name-wi-54401,,+17152980810,,https://nces.newmancatholicschools.com/our-schools/nces-st-anne,1122 South 9th Ave.,,Wausau,Marathon County,WI,54401,US,44.9477728,-89.6470069,Classical,newman-catholic-classical-school-holy-name-wi-54401-abstract.md,newman-catholic-classical-school-holy-name-wi-54401-report.md,newman-catholic-classical-school-holy-name-wi-54401-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2260,526
EG1V400000b0046,NFL YET College Prep Academy,,,nfl-yet-college-prep-academy-az-85042,,+16024214583,,,222 East Olympic Dr.,,Phoenix,Maricopa County,AZ,85042,US,33.3749322,-112.0711057,Non-Classical,nfl-yet-college-prep-academy-az-85042-abstract.md,nfl-yet-college-prep-academy-az-85042-report.md,nfl-yet-college-prep-academy-az-85042-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,46,1041
EG1V400000b1092,Niagara Classical Academy,,,niagara-classical-academy-on-l3k-5v5,,+12894881138,,,3202 Sherk Rd. Port,,Colborne,Regional Municipality of Niagara,ON,L3K 5V5,CA,42.93135,-79.17521,Classical,niagara-classical-academy-on-l3k-5v5-abstract.md,niagara-classical-academy-on-l3k-5v5-report.md,niagara-classical-academy-on-l3k-5v5-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1092,198
EG1V400000b2229,NJCSI,,,njcsi-kzn-03640,,+27861772652,,,80 Old Main Rd.,,Kloof,eThekwini Metropolitan Municipality,KZN,03640,US,-29.7922559,30.8204778,Classical,njcsi-kzn-03640-abstract.md,njcsi-kzn-03640-report.md,njcsi-kzn-03640-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2229,498
EG1V400000b2363,Noah Webster Academy,,,noah-webster-academy-nv-00000,,+7024289359,,,,,Henderson,Clark County,NV,,US,36.0395247,-114.9817213,Classical,noah-webster-academy-nv-00000-abstract.md,noah-webster-academy-nv-00000-report.md,noah-webster-academy-nv-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2363,61
EG1V400000b0377,Noah Webster Academy,,,noah-webster-academy-ut-84058,,+18014266624,,https://www.basicacademy.org/,205 400 S,,Orem,Utah County,UT,84058,US,40.2904124,-111.6903868,Classical,noah-webster-academy-ut-84058-abstract.md,noah-webster-academy-ut-84058-report.md,noah-webster-academy-ut-84058-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,377,61
EG1V400000b2151,Nobel International School,,,nobel-international-school-selangor-47400,,+60358701100,,https://beaconhouse.edu.my/international-school-in-petaling-jaya/,43 Jalan SS 22/41,,"Petaling Jaya, Selangor Darul Ehsan",,SELANGOR,47400,MALAYSIA,3.1272232,101.6226091,Non-Classical,nobel-international-school-selangor-47400-abstract.md,nobel-international-school-selangor-47400-report.md,nobel-international-school-selangor-47400-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2151,426
EG1V400000b1021,Nobis Pacem,,,nobis-pacem-tx-78258,info@nobispacem.com,+12109639977,,https://nobispacem.com/,401 E. Sonterra Blvd.,Suite 375,San Antonio,Bexar County,TX,78258,US,29.6166739,-98.4870555,Classical,nobis-pacem-tx-78258-abstract.md,nobis-pacem-tx-78258-report.md,nobis-pacem-tx-78258-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1021,1925
EG1V400000b1652,Nolan Catholic High School,,,nolan-catholic-high-school-tx-76103,ekeoughan@nchstx.org,+18174572920,,https://nchstx.org/,4501 Bridge St,,Fort Worth,Tarrant County,TX,76103,US,32.7614576,-97.2562551,Classical,nolan-catholic-high-school-tx-76103-abstract.md,nolan-catholic-high-school-tx-76103-report.md,nolan-catholic-high-school-tx-76103-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1652,2496
EG1V400000b1942,North Hardin Classical Christian School,,,north-hardin-classical-christian-school-ky-40160,,+12703517700,,https://www.nhcky.org/,1298 Rogersville Rd.,,Radcliff,Hardin County,KY,40160,US,37.8114015,-85.9480138,Classical,north-hardin-classical-christian-school-ky-40160-abstract.md,north-hardin-classical-christian-school-ky-40160-report.md,north-hardin-classical-christian-school-ky-40160-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1942,2757
EG1V400000b1284,North Hills Christian School,,,north-hills-christian-school-nc-28144,,+17046363005,,http://www.northhillschristian.com/,2970 West Innes St.,,Salisbury,Rowan County,NC,28144,US,35.7031154,-80.4818386,Non-Classical,north-hills-christian-school-nc-28144-abstract.md,north-hills-christian-school-nc-28144-report.md,north-hills-christian-school-nc-28144-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1284,2163
EG1V400000b0304,North Idaho Christian School,,,north-idaho-christian-school-id-00000,,+12087727546,,https://north.boiseschools.org/,,,Boise,Ada County,ID,,US,43.6150186,-116.2023137,Non-Classical,north-idaho-christian-school-id-00000-abstract.md,north-idaho-christian-school-id-00000-report.md,north-idaho-christian-school-id-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,304,1275
EG1V400000b2348,North Idaho Classical Academy,,,north-idaho-classical-academy-id-00000,,,,,,,Boise,Ada County,ID,,US,43.6150186,-116.2023137,Classical,north-idaho-classical-academy-id-00000-abstract.md,north-idaho-classical-academy-id-00000-report.md,north-idaho-classical-academy-id-00000-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2348,606
EG1V400000b2176,North Mobile Christian School,,,north-mobile-christian-school-al-36571,,+12516793279,,https://www.northmobilechristian.org/,1255 Industrial Pkwy.,,Mobile,Mobile County,AL,36571,US,30.8012573,-88.1023263,Non-Classical,north-mobile-christian-school-al-36571-abstract.md,north-mobile-christian-school-al-36571-report.md,north-mobile-christian-school-al-36571-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2176,449
EG1V400000b2146,North Nicholas High School,,,north-nicholas-high-school-fl-33991,,+12392424230,,https://northnicholashs.com/,428 SW Pine Island Rd.,,Cape Coral,Lee County,FL,33991,US,26.646794,-81.9852411,Non-Classical,north-nicholas-high-school-fl-33991-abstract.md,north-nicholas-high-school-fl-33991-report.md,north-nicholas-high-school-fl-33991-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2146,421
EG1V400000b1938,North Phoenix Preparatory Academy,,,north-phoenix-preparatory-academy-az-85032,,+16024387045,,https://northphoenixprep.greatheartsamerica.org/,14100 North 32nd St.,,Phoenix,Maricopa County,AZ,85032,US,33.6161592,-112.0143712,Classical,north-phoenix-preparatory-academy-az-85032-abstract.md,north-phoenix-preparatory-academy-az-85032-report.md,north-phoenix-preparatory-academy-az-85032-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1938,2753
EG1V400000b0078,North Star Academy,,,north-star-academy-nh-03864,,,,,15 Wellington Court,,Ossipee,Carroll County,NH,03864,US,43.69001,-71.106233,Classical,north-star-academy-nh-03864-abstract.md,north-star-academy-nh-03864-report.md,north-star-academy-nh-03864-report.pdf,,Charter,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,78,1070
EG1V400000b0170,North Star Classical Christian School,,,north-star-classical-christian-school-il-60030,,+18479150116,,https://nsclassical.com/,1350 -137,,Grayslake,Lake County,IL,60030,US,42.3191923,-88.0093384,Classical,north-star-classical-christian-school-il-60030-abstract.md,north-star-classical-christian-school-il-60030-report.md,north-star-classical-christian-school-il-60030-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,170,1154
EG1V400000b2646,Northeast Christian High School,,,northeast-christian-high-school-mo-63501,,+16603421100,,http://northeastchs.org/,1702 North Elson St.,,Kirksville,Adair County,MO,63501,US,40.2082638,-92.5833153,Non-Classical,northeast-christian-high-school-mo-63501-abstract.md,northeast-christian-high-school-mo-63501-report.md,northeast-christian-high-school-mo-63501-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2646,877
